Area Name,Schm Desc,Rate,Sanct Lim,Balance,Status
Chattak,PERSONAL LOAN,9,375000,221974.25,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,400000,160994.75,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,2000000,1243643.93,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,1000000,214632.51,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,500000,326117.67,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,700000,30741.62,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,700000,484984.52,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,748000,501832.5,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,300000,221689.75,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,300000,109475.18,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,480000,307839.07,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,373000,341712.18,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,450000,414101.5,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,400000,183455.67,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,430000,393781.66,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,100000,-97.73,UN CLASSIFIED
Chattak,PERSONAL LOAN,9,375000,318268.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,220000,176110.95,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,204973.77,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,320000,117639.76,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,300356.29,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,12.5,100000,0,SUB STANDARD
Dhaka Dakshin,PERSONAL LOAN,9,145000,60288.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,210000,65698.06,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,641383.55,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1500000,929504.12,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,360000,133647.91,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,220000,96010.03,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,90943.34,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,124000,95169.48,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,81893.01,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,280000,81251.87,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,100000,9547.06,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,164061.53,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,180000,63492.95,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,280000,178306.32,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,500000,283529.49,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,325000,269221.6,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,480000,404465.87,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,310000,268082.49,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,353285.63,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,461000,420036.61,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,585197.97,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,600913.68,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,642042.94,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,174000,51279.44,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,500000,141249.61,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,160000,83547.73,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,748892.2,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1500000,1055365.12,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,178000,153281.48,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,55576.76,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,125000,46554.43,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,170000,63099.04,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,525000,417190.12,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,77026.39,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,455000,385652.21,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,700000,504437.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,210202.62,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,450000,356932.17,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,315000,259073.8,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,836861.92,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,360223.18,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,250000,99351.36,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,276549.84,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,700000,526773.23,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,320000,339119.5,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,500000,216898.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,322000,251626.65,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,180000,82370.78,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,144935.85,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,128351.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,120000,79956.45,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,350000,293363.38,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,160000,118116.06,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,350000,247511.17,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,350000,214135.78,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,600000,400711.58,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,154000,113729.01,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,103659.81,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,144000,108669.89,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,500000,362277.75,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,301000,230678.22,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,485000,383833.02,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,460000,301328.07,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,450000,218998.67,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,600000,344100.43,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,865000,564444.42,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,700000,428200.98,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,357151.05,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,330000,265724,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,1000000,598078.88,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,800000,619653.34,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,430000,342037.8,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,359857.11,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,94339.26,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,170307.91,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,310000,280039.91,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,120000,77401.68,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,130953.69,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,223173.2,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,223173.2,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,155000,133203.54,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,175000,140501.2,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,229631.22,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,230783.28,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,308419.57,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,138000,118081.49,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,240156.53,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,138000,118314.77,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,126000,115040.14,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,165000,144366.04,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,310000,281092.59,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,160000,108111.29,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,193582.1,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,170000,144634.31,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,145000,118994.57,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,149000,122172,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,285000,242521.55,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,136369.95,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,133000,111861.08,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,238946.28,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,124298.57,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,119699.45,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,110504.18,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,146000,90544.71,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,130000,107640.42,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,440000,407794.12,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,400000,381908.44,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,139000,119789.17,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,141410.82,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,140000,125492.31,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,350000,279943.85,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,370000,364148.27,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,100000,69588.52,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,155000,143767.64,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,139526.5,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,268075.79,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,160000,111204.56,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,430000,407167.04,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,174878.73,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,123000,103214.47,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,210113.83,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,150000,126752.64,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,123000,104177.89,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,125000,83854.99,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,305000,257372.3,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,133856.79,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,218075.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,123000,104581.42,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,277086.52,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,140000,125539.43,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,269707.75,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,250000,223515.99,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,130000,103796.67,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,250000,188080.1,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,230000,199698.68,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,195000,180774.79,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,325000,304117.38,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,135000,124796.36,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,200000,165288.63,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,135000,114720.54,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,280000,238237.31,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,190000,165734.4,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,251000,213953.9,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,336000,275486.48,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,310000,262474.59,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,300000,247304.85,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,100000,84773.13,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,100000,82251.77,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,175000,119311.78,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,160000,136058,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,430000,347533.53,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN,9,190000,107202.3,UN CLASSIFIED
Dhaka Dakshin,SME UNSECURED LOAN BR,15,1000000,1251468.31,DOUBTFUL
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,400000,383661.57,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,163000,163000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,487000,459250.98,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,248000,248000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,150000,146317.54,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,451000,426801.96,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,187518.87,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,219516.51,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,262603.82,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,184190.48,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,212647,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,168000,159845.64,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,276590.33,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,190241.66,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,231063.07,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,218123.31,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,245000,245000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,195000,171648.07,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,350000,323860.4,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,224074.55,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,280000,267380.95,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,130000,130000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,245000,245000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,330000,330000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,335000,335000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,283700.29,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,550000,534942.52,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,130000,123362.56,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,183860.33,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,285438.66,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,276209.59,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,177000,163278.16,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,445000,425468.05,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,310000,286518.18,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,397000,380805.8,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,110000,97245.93,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,260000,240564.98,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,269856.28,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,300000,278113.3,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,190191.66,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,250000,243817.7,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,145000,137633.24,UN CLASSIFIED
Dhaka Dakshin,PERSONAL LOAN - BRANCH,9,200000,195355.22,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,220000,214654.06,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,290000,290000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,200000,200000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,250000,250000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,100000,100000,UN CLASSIFIED
Habiganj,PERSONAL LOAN - BRANCH,9,275000,275000,UN CLASSIFIED
Habiganj,SME MULDHAN INST. LOAN,0,990000,0,BAD LOSS WRITE OFF
Habiganj,OVERDRAFT-S,16,2000000,475697.79,BAD/LOSS
Habiganj,OVERDRAFT-S,15,7000000,-1397961.49,BAD/LOSS
Habiganj,AUTO LOAN,9,2450000,921830.4,UN CLASSIFIED
Habiganj,SECURED LOAN,13.25,400000,157528.49,UN CLASSIFIED
Habiganj,SECURED LOAN,9,400000,98510.99,UN CLASSIFIED
Habiganj,SECURED LOAN,10.27,60000,53186.94,UN CLASSIFIED
Habiganj,SECURED LOAN,10.78,90000,77813.71,UN CLASSIFIED
Habiganj,SECURED LOAN,11.75,241200,223233.14,UN CLASSIFIED
Habiganj,SECURED LOAN,11.56,183600,157455.74,UN CLASSIFIED
Habiganj,SECURED LOAN,9,100000,19132.01,SUB STANDARD
Habiganj,SECURED LOAN,9,360000,60317.28,UN CLASSIFIED
Habiganj,SECURED LOAN,11,450000,255256.25,UN CLASSIFIED
Habiganj,SECURED LOAN,9,90000,15581.54,UN CLASSIFIED
Habiganj,SECURED LOAN,9,450000,152111.32,UN CLASSIFIED
Habiganj,SECURED LOAN,11.83,100000,97991.16,UN CLASSIFIED
Habiganj,SECURED LOAN,13,230000,230000,UN CLASSIFIED
Habiganj,SECURED LOAN,11.25,175000,99797.6,UN CLASSIFIED
Habiganj,SECURED LOAN,9.75,80000,41952.85,UN CLASSIFIED
Habiganj,SECURED LOAN,13.75,54000,10060.43,UN CLASSIFIED
Habiganj,SECURED LOAN,12.75,200000,72526.88,UN CLASSIFIED
Habiganj,SECURED LOAN,8.5,495000,435268.98,UN CLASSIFIED
Habiganj,SECURED LOAN,13.03,404000,252780.92,UN CLASSIFIED
Habiganj,SECURED LOAN,10.75,150000,74429.73,SUB STANDARD
Habiganj,SECURED LOAN,11.25,85000,78275.2,UN CLASSIFIED
Habiganj,SECURED LOAN,11.25,54000,49744.22,UN CLASSIFIED
Habiganj,SECURED LOAN,11.81,445500,429181.06,UN CLASSIFIED
Habiganj,SECURED LOAN,9,480000,305896,UN CLASSIFIED
Habiganj,SECURED LOAN,11.56,70000,53621.79,UN CLASSIFIED
Habiganj,SECURED LOAN,14,200000,137670.45,UN CLASSIFIED
Habiganj,SECURED LOAN,10.25,193500,170137.54,UN CLASSIFIED
Habiganj,SECURED LOAN,11.5,90000,0,UN CLASSIFIED
Habiganj,SECURED LOAN,10.25,200000,97259.05,UN CLASSIFIED
Habiganj,SECURED LOAN,13,225000,91258.04,UN CLASSIFIED
Habiganj,SECURED LOAN,11,499000,210740.95,UN CLASSIFIED
Habiganj,SECURED LOAN,11.78,900000,539561.14,UN CLASSIFIED
Habiganj,SECURED LOAN,6.5,240000,240000,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,11.32,247000,226106.39,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,8.25,5000000,3870735.45,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,7,180000,184741.44,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,9,270000,4215.91,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,,300000,299219.98,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,11.25,117000,5290.48,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,10.78,445000,492670.53,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,7,490000,103846.1,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,12.5,500000,-0.14,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,6.5,499500,389214.51,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,8.5,2000000,6635.28,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,13.75,54000,64109.5,UN CLASSIFIED
Habiganj,SECURED OVERDRAFT,11.75,1500000,1033962.88,UN CLASSIFIED
Habiganj,HOME CREDIT,9,2700000,2657728.42,UN CLASSIFIED
Habiganj,HOME CREDIT,9,2800000,2792214.67,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,960000,783642.08,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,560000,506217.77,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,300000,65374.24,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,755000,532712.96,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,720000,450003.34,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,1000000,897973.37,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,500000,328072.88,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,500000,510479.17,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,700000,492473.54,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,500000,356140.67,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,350000,261427.8,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,380000,317869.2,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,174000,56247.78,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,1200000,1210840.8,UN CLASSIFIED
Habiganj,PERSONAL LOAN,0,500000,0,BAD LOSS WRITE OFF
Habiganj,PERSONAL LOAN,10.5,160000,135285.33,BAD/LOSS
Habiganj,PERSONAL LOAN,12.5,265000,129071.57,BAD/LOSS
Habiganj,PERSONAL LOAN,9,2000000,1635991.43,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,970000,646001.48,UN CLASSIFIED
Habiganj,PERSONAL LOAN,17,700000,362866.19,BAD/LOSS
Habiganj,PERSONAL LOAN,9,500000,380808.18,UN CLASSIFIED
Habiganj,PERSONAL LOAN,13.5,100000,50731.54,BAD/LOSS
Habiganj,PERSONAL LOAN,9,1500000,1198704.39,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,740000,596264.32,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,600000,233073.69,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,380000,168412.27,UN CLASSIFIED
Habiganj,PERSONAL LOAN,12.5,430000,8288.56,SUB STANDARD
Habiganj,PERSONAL LOAN,12.5,200000,27917.8,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,2000000,1800592.39,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,100000,7674.93,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,480000,183127.25,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,1930000,1905374.02,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,200000,58393.45,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,700000,438957.75,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,1500000,1356220.7,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,118000,48967.69,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,700000,504576.06,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,310000,195581.91,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,100000,9273.42,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,680000,508719.67,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,400000,331652.12,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,342000,248198.65,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,400000,273538.17,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,1375000,1230522.19,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,500000,48478.28,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,320000,272316.64,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,300000,196142.27,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,304000,236833.63,UN CLASSIFIED
Habiganj,PERSONAL LOAN,9,295000,138240.23,UN CLASSIFIED
